Konsument HSA-id;Konsument beskrivning;Antal anrop;Tjänstekontrakt;Logisk Adressat HSA-id;Logisk Adressat beskrivning;Producent HSA-id;Producent beskrivning
SE5565594230-B2Q;Samtyckesdialog Sjunet;11;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000222-0000001;VG: Västerbottens landsting;HSASERVICES-10B6 - RMCQ - ny;VLL - EyeDoc - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;10;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000065-7330028000014;VG: Kronobergs landsting;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;10;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000172-2DB3;VG: Västmanlands läns landsting;SE5565594230-B2Q - RTR;Nationell spärrtjänst - RegisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;8;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120002833-0001;VG: Bjurholms Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;7;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE162321000255-O18986;VE: Skåne - Berga Läkarhus (CGM);SE162321000255-F12706 - TGP;Skåne - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;7;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120000571-100A;VG: Vetlanda Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;6;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE162321000024-0001;VG: Uppsala läns landsting;SE5565594230-B2Q - UB;Nationell spärrtjänst - UnregisterBlock - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;6;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120000555-100A;VG: Värnamo Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;6;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001223-0001KO;VG: Laholms Kommun;SE5565594230-B69 - TGP;Laholm - Treserva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;6;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000081-L001;VG: Blekinge landsting;SE5565594230-B2Q - UTR;Nationell spärrtjänst - UnregisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;6;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000230-E00001;VG: Norrbottens läns landsting;HSASERVICES-10BK - DP;Mawell - DeletePrescription - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;5;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001918-1000;VG: Laxå Kommun;SE2120001918-0004 - TGP;Laxå - Treserva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;5;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001934-1000;VG: Degerfors Kommun;SE2120001934-0003 - TGP;Degerfors - Treserva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;5;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000040-AAAA;VG: Landstinget i Östergötland;SE5565594230-B2Q - RB;Nationell spärrtjänst - RegisterBlock - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;4;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001215-0002KO;VG: Halmstad Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;4;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000180-1000;VG: Landstinget Dalarna;SE162321000180-0018 - RMCQ;Dalarna - TakeCare - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120000498-100A;VG: Aneby Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120000589-100A;VG: Eksjö Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001231-0003KO;VG: Falkenbergs Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001611-100A;VG: Habo Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001959-1000;VG: Ljusnarsbergs Kommun;SE2120002007-0004 - Ljusnarsberg - TGP;Ljusnarsberg - Viva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001975-1000;VG: Kumla kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000115-O10962;VG: Halland - Carema Sjukvård AB;SE5565594230-B2Q - UTR;Nationell spärrtjänst - UnregisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;3;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000198-016965;VG: Gävleborgs landsting;HSASERVICES-10BK - DP;Mawell - DeletePrescription - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE162120001769-3P4V;VG: Eda Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE162120001835-3P5K;VG: Årjäng Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE162321000255-O16337;VG: Skåne - Capio Simrishamns Sjukhus;SE162321000255-F12706 - TGP;Skåne - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120000522-100A;VG: Vaggeryds Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120000597-100A;VG: Tranås Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001249-0004KO;VG: Varbergs Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001926-1000;VG: Hallsberg Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001942-1000;VG: Hällefors Kommun;SE2120002007-0004 - Hällefors - TGP;Hällefors - Viva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120002957-0001;VG: Trosa Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120002981-1000;VG: Lekebergs Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000172-2SDK;VG: Västmanland - Vivalla Vårdbolag AB;HSASERVICES-10KC - TGP;Mawell - TGP1 Internet - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;2;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000206-E00001;VG: Västernorrlands landsting;SE162321000206-B49 - RMCQ;LVN - Eyedoc - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE162321000024-0029163;VG: Uppsala - Ekeby Hälsocenter;SE5565594230-B2Q - RB;Nationell spärrtjänst - RegisterBlock - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE162321000156-400S;VG: Värmlands landsting;SE162321000156-4HC4 - RMCQ;LiV - Medcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE162321000255-O17961;VG: SKåne - Carema Primärvård AB;SE162321000255-F12706 - TGP;Skåne - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120000324-0001;VG: Oxelösunds Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120000332-0001;VG: Flens Kommun;HSASERVICES-105L - TGP;Inera - TGP0
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2120001207-0006KO;VG: Hylte Kommun;SE2120001207-F15000 - TGP;Hylte - Treserva - TGP - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000032-1000;VG: Sörmlands landsting;SE5565594230-B2Q - UTR;Nationell spärrtjänst - UnregisterTemporaryRevoke - RIVTA21
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000057-498F;VG: Jönköping - Läkarhuset Jönköping;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000057-5SRP;VG: Jönköping - Wetterhälsan;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000057-5SRR;VG: Jönköping - Bräcke Diakoni VC Nyhälsan;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000073-4C89;VG: Kalmar - Slottsfjärdens läkarmottagning;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE5565594230-B2Q;Samtyckesdialog Sjunet;1;urn:riv:ehr:patientconsent:administration:RegisterExtendedConsent:1:rivtabp21;SE2321000073-4C8D;VG: Kalmar - Riddarhusläkarna Västervik;SE162321000073-0015 - RMCA;Kalmar - Medcert - RMCA - RIVTA20
SE2321000065-7330028054789;Kronoberg - Cosmic;988;urn:riv:insuranceprocess:healthreporting:RegisterMedicalCertificate:3:rivtabp20;5565594230;Inera organisations id;HSASERVICES-105L - PU;NPÖ - PU
SE2321000065-7330028054789;Kronoberg - Cosmic;836;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificate:1:rivtabp20;5565594230;Inera organisations id;HSASERVICES-105L - PU;NPÖ - PU
SE2321000065-7330028054789;Kronoberg - Cosmic;5;urn:riv:insuranceprocess:healthreporting:RevokeMedicalCertificate:1:rivtabp20;5565594230;Inera organisations id;HSASERVICES-105L - PU;NPÖ - PU
SE162321000115-F10015;Halland - Systeam;1454;urn:riv:insuranceprocess:healthreporting:RegisterMedicalCertificate:3:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
SE162321000115-F10015;Halland - Systeam;75;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateAnswer:1:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
SE162321000115-F10015;Halland - Systeam;4;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateQuestion:1:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
HSASERVICES-10DK;Norrland - Systeam;1372;urn:riv:insuranceprocess:healthreporting:RegisterMedicalCertificate:3:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
HSASERVICES-10DK;Norrland - Systeam;60;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateAnswer:1:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
HSASERVICES-10DK;Norrland - Systeam;5;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateQuestion:1:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
SE162321000024-114T;LUL - Cosmic;1380;urn:riv:insuranceprocess:healthreporting:RegisterMedicalCertificate:3:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
HSASERVICES-10BC;Blekinge - Systeam;692;urn:riv:insuranceprocess:healthreporting:RegisterMedicalCertificate:3:rivtabp20;5565594230;Inera organisations id;HSASERVICES-105L - PU;NPÖ - PU
HSASERVICES-10BC;Blekinge - Systeam;616;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificate:1:rivtabp20;5565594230;Inera organisations id;HSASERVICES-105L - PU;NPÖ - PU
HSASERVICES-10BC;Blekinge - Systeam;27;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateAnswer:1:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
HSASERVICES-10BC;Blekinge - Systeam;2;urn:riv:insuranceprocess:healthreporting:RevokeMedicalCertificate:1:rivtabp20;5565594230;Inera organisations id;HSASERVICES-105L - PU;NPÖ - PU
SE162321000164-0077;ÖLL - Systeam;1185;urn:riv:insuranceprocess:healthreporting:RegisterMedicalCertificate:3:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
SE162321000164-0077;ÖLL - Systeam;43;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateAnswer:1:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
SE162321000164-0077;ÖLL - Systeam;1;urn:riv:insuranceprocess:healthreporting:SendMedicalCertificateQuestion:1:rivtabp20;2021005521;Försäkringskassan org id;SE162021005521-0003 - SMCA - Internal;Transformering - SendMedicalCertificateAnswer - Internal - RIVTA20
SE2321000057-0063;LJ - Lokal Spärrtjänst;1199;urn:riv:ehr:blocking:querying:GetAllBlocks:2:rivtabp21;SE165565594230-1000;VG: Inera;SE5565594230-B2M - GU;Inera - Katalogtjänst HSA - GetUnit - RIVTA21
HSASERVICES-10GT;Samtyckesdialog Internet;29;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002437-0001;VG: Sollefteå Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;26;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000837-0001;VG: Ronneby Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;25;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000829-0001;VG: Karlskrona Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;24;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002486-0001;VG: Strömsund Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;23;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000753-0001;VG: Nybro Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;23;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002742-0001;VG: Luleå Kommun;SE5567766992-BM8 - TGP;Luleå - Treserva - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;23;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002759-0001;VG: Piteå Kommun;SE5567766992-BKG - TGP;Piteå - Viva - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;22;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000746-0001;VG: Kalmar Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;20;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000779-0001;VG: Västervik Kommun;SE5565594230-B6R - TGP;Västervik - Treserva - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;18;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002411-0001;VG: Sundsvalls Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;17;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002692-0001;VG: Kalix Kommun;SE2120002692-0001 - TGP;Kalix - Treserva - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;13;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000365-0001;VG: Strängnäs Kommun;SE2120000365-B03 - TGP;Strängnäs - Treserva - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;13;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000852-0001;VG: Sölvesborg Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;13;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002080-1003;VG: Västerås Stad;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;12;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002783-0001;VG: Kiruna Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;9;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE165567766992-10NT;VG: Enköpingshälsan;HSASERVICES-10KC - TGP;Mawell - TGP1 Internet - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;9;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000696-0001;VG: Torsås Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;9;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002460-0001;VG: Bräcke Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;9;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002767-0001;VG: Bodens Kommun;SE5567766992-BKF - TGP;Boden - Treserva - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;8;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002528-0001;VG: Östersunds Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;8;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002650-0001;VG: Arvidsjaurs Kommun;SE5567766992-BKD - TGP;Arvidsjaur - Treserva - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;7;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000761-0001;VG: Oskarshamn Kommun;SE2120000761-104H - TGP;Oskarshamn - Treserva - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;7;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120000985-KO000F2;VG: Hässleholm Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;7;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002502-0001;VG: Bergs Kommun;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
HSASERVICES-10GT;Samtyckesdialog Internet;7;urn:riv:ehr:patientrelationship:administration:RegisterExtendedPatientRelation:1:rivtabp21;SE2120002528-1012;VG: Östersund - Förenadecare;HSASERVICES-10JR - TGP;Tieto - Welfare Labs - TGP - RIVTA20
